ParticleType,Energy
3pi+,184.782
pi+,954.701
2pi+,892.095
pi+,843.198
2pi+,831.486
pi+,730.848
2pi+,729.721
3pi+,594.213
pi+,1165.58
2pi+,1110.07
pi+,2112.12
pi-,1769.29
pi+,963.752
2pi+,962.669
3pi+,868.183
pi-,1108.97
2pi-,1039.68
pi+,985.921
2pi+,911.894
pi-,538.576
2pi-,537.146
3pi-,450.166
mu-,1264.43
2mu-,1201.47
3mu-,1130.24
mu+,381.193
2mu+,379.361
3mu+,298.202
pi-,315.683
2pi-,241.818
3pi-,169.074
mu+,52.6431
pi+,1482.5
pi-,484.52
2mu+,68.8689
pi-,1852.13
pi-,528.635
2pi-,501.13
3pi-,438.581
pi-,445.486
pi+,238.388
pi+,348.032
2pi+,346.804
3pi+,345.632
pi-,1046.58
2pi-,1045.28
3pi-,1005.32
pi+,535.176
2mu+,496.405
3mu+,429.023
pi-,88.4916
2pi-,87.0352
3mu-,17.2948
pi+,2784.02
pi+,642.905
2mu+,515.921
3mu+,514.648
pi-,1836.26
pi+,288.803
2pi+,246.172
pi+,998.304
pi+,431.116
2pi+,429.754
3pi+,390.735
pi+,818.896
2pi+,817.586
3pi+,726.905
pi-,923.917
2pi-,922.206
3pi-,851.444
pi-,361.716
pi+,424.563
2mu+,193.856
2pi+,573.941
mu-,548.623
2mu-,482.872
pi+,342.19
pi+,336.02
pi+,123.997
2pi+,84.2747
pi+,491.388
3pi+,31.3051
pi-,1782.13
2pi-,1780.93
pi+,841.085
2pi+,839.959
2pi+,162.315
2mu-,296.059
3mu-,217.573
mu+,116.424
pi-,52.916
mu-,142.741
pi+,852.253
2pi+,89.1302
pi+,779.057
2pi+,777.887
3mu+,601.407
pi-,875.722
2pi-,874.634
pi+,394.178
2mu+,172.632
3mu+,141.048
pi-,1196.07
3pi-,893.226
pi+,572.786
2pi+,493.517
2pi+,904.634
pi+,1294.79
mu-,127.493
pi+,372.161
2pi+,371.049
3pi+,273.466
pi+,564.916
2pi+,14.9808
pi-,273.747
2mu-,161.386
3mu-,149.602
pi-,955.407
2pi-,954.207
3pi-,885.888
3mu+,172.714
mu-,360.372
2mu-,359.166
3mu-,357.892
pi+,691.188
mu+,1902.48
3mu+,1596.08
pi-,618.388
2pi-,490.097
mu+,278.514
2mu+,277.423
3mu+,275.794
mu+,295.492
mu-,274.067
2mu-,272.958
3mu-,204.32
pi+,1985.27
2pi+,271.241
3mu+,165.227
pi+,1272.43
pi-,1347.62
pi+,1033.71
2pi+,1003.25
3pi+,923.281
pi-,297.552
2pi-,295.714
3pi-,294.642
pi+,257.896
2pi+,256.601
3mu+,111.429
pi-,725.303
2pi-,724.21
3mu-,450.319
pi-,1515.29
pi+,1735.99
2mu+,1070.5
3mu+,1020.58
mu-,129.934
2mu-,59.1596
2pi+,463.471
2pi+,851.733
3pi+,783.268
2pi-,482.389
pi-,1323.16
2pi-,1321.93
3pi-,1319.19
pi+,1486.22
mu-,55.3742
2mu-,4.50389
3pi+,162.049
pi+,1196.38
2pi+,1195
3pi+,1193.78
pi-,611.115
2pi-,609.918
3pi-,608.692
pi+,1222.36
mu+,83.9948
2mu+,82.1641
3mu+,79.8239
pi+,982.037
2mu+,767.169
3mu+,687.801
pi+,1830.9
pi-,1156.58
2pi-,1021.06
pi+,1859.37
2pi+,1856.16
3pi+,1854.9
pi-,1063.72
2pi-,1062.41
3pi-,1059.81
mu+,747.294
3mu+,498.112
mu+,7.42943
pi-,266.08
2pi-,264.813
3pi-,191.536
pi-,1454.1
2pi-,365.074
3mu-,335.851
2pi-,1231.85
3pi-,1230.59
pi+,480.698
2pi+,479.56
3pi+,408.978
pi+,376.159
2pi+,2654.52
3pi+,2628.66
2pi-,601.492
3mu-,513.898
mu-,291.481
2mu-,290.11
3mu-,228.868
mu-,336.426
2mu-,334.842
3mu-,333.4
pi+,741.182
pi-,1086.47
2pi-,1039.65
pi+,1103.26
2mu+,608.621
3mu+,607.412
mu-,61.9775
2mu-,60.4032
3mu-,23.3215
pi+,428.752
3mu+,31.4584
pi-,168.18
pi+,433.605
2pi+,432.392
3pi+,381.574
pi-,562.093
2pi-,513.484
pi-,1539.08
pi-,566.05
2pi-,497.555
pi+,305.431
2pi+,293.059
3mu+,205.572
pi-,1079.52
pi+,884.026
2pi+,882.614
pi-,1185.72
pi-,541.285
2pi-,540.145
3pi-,502.15
2mu+,22.5431
3mu-,379.095
3mu+,20.004
pi+,264.853
pi+,915.51
pi+,686.616
2mu+,490.239
3mu+,439.823
pi-,1298.9
mu+,422.111
2mu+,418.636
3mu+,417.456
pi-,122.038
2pi+,376.565
pi+,456.037
2mu+,395.888
3mu+,365.123
3mu-,253.823
pi+,141.687
2pi+,140.151
3pi+,138.441
pi+,448.558
2pi+,446.885
3pi+,381.549
pi+,877.33
2mu+,489.26
3mu+,405.145
mu-,123.644
2mu-,122.419
3mu-,84.4434
pi-,890.15
2pi-,889.004
3pi-,730.096
pi+,2449.04
2pi+,2447.81
3pi+,2446.37
pi-,2105.6
pi+,1441.08
mu-,324.412
2mu-,323.115
3mu-,321.975
pi+,668.673
2pi+,658.029
3mu+,331.149
pi+,1632.76
2pi+,1631.37
3pi+,1630.21
pi+,2477.92
2pi+,661.489
3pi+,1356.46
pi+,794.511
pi-,916.779
pi+,478.619
2pi+,477.208
pi-,1853.75
pi+,1457.27
3mu-,71.6673
pi-,476.788
2pi-,432.6
mu-,252.257
2mu-,199.587
3mu-,38.0964
pi+,897.072
2mu-,681.764
3mu-,608.373
pi-,70.7495
2pi-,68.2521
3mu-,28.0818
pi+,270.928
pi+,990.07
2pi+,988.566
pi-,1117.18
2pi-,1077.17
mu+,7.71915
pi+,960.739
2pi+,959.261
3pi+,892.079
pi+,568.572
2pi+,567.455
3pi+,495.17
pi+,144.181
2pi+,129.779
3mu+,102.11
pi+,296.809
2pi+,295.421
3pi+,293.858
pi-,416.145
3mu-,179.329
pi-,531.502
2mu-,369.008
3mu-,335.568
pi+,198.63
2mu+,11.9465
3mu+,4.6591
3pi-,155.076
3pi-,289.509
pi-,331.781
2mu-,266.313
3mu-,263.358
pi+,784.682
pi+,2622.01
2pi+,2620.03
3pi+,2618.57
mu-,526.422
2mu-,524.82
3mu-,453.244
mu+,443.604
3mu+,110.118
pi-,2190.13
3mu-,172.447
pi+,1922.73
mu-,93.9253
2mu-,44.653
pi+,536.776
2mu+,355.633
3mu+,354.321
pi+,1212.03
2pi+,381.526
pi+,332.407
pi+,660.201
2pi+,658.964
pi-,371.151
2pi-,369.811
3pi-,351.072
mu-,287.297
2mu-,286.114
3mu-,214.438
pi-,1840.38
pi-,193.751
2pi+,32.056
2pi+,61.6783
pi+,1219.71
pi+,1094.58
2pi+,1093.42
3pi+,1020.78
pi+,259.813
2mu+,234.03
3mu+,232.836
pi+,528.63
2mu+,498.091
3mu+,434.241
2pi+,471.583
3pi+,409.018
pi-,1002.11
2pi-,1001
3mu-,910.928
pi+,1051.05
pi+,179.116
pi-,772.763
2pi-,735.894
3pi-,637.54
pi-,944.868
2mu-,784.428
3mu-,695.046
pi-,676.43
pi-,220.007
2pi-,218.769
pi+,690.815
2pi+,689.657
3mu+,551.396
2pi+,131.106
pi-,602.05
2mu-,492.767
3mu-,422.661
pi+,430.98
mu-,103.971
pi+,3.23261
pi+,1378.79
mu+,89.0677
pi+,552.142
2pi+,431.819
3mu+,379.58
pi-,925.887
2mu-,823.021
3mu-,748.486
pi+,542.606
2pi+,492.304
mu+,9.25111
2mu+,358.862
3mu+,292.13
pi+,955.54
2pi+,954.437
3pi+,843.109
pi+,596.38
2pi+,545.526
3pi+,452.274
pi+,1289.3
2pi+,1287.06
3mu+,814.39
pi-,724.285
2mu-,408.315
3mu-,351.713
pi+,135.981
pi+,2248.96
pi+,512.832
pi+,343.41
2mu+,306.27
3mu+,293.985
pi-,1122.23
2pi-,1085.86
pi-,757.967
mu+,329.851
pi+,1976.45
pi+,1165.81
2pi+,1107.54
pi-,494.584
2pi-,492.287
pi-,593.303
2pi-,591.716
3pi-,505.265
pi+,835.836
pi+,967.744
mu+,170.447
2mu+,169.198
3mu+,13.663
3mu+,126.131
pi+,726.791
2pi+,664.151
3pi+,535.77
pi-,728.071
2pi+,455.591
3pi+,418.968
3pi-,580.282
3pi+,159.88
3pi-,101.799
mu+,136.989
2mu+,135.489
3mu+,79.4343
2pi+,862.489
pi+,1224.36
pi+,914.167
2pi+,912.581
3pi+,911.349
pi+,323.138
pi-,344.683
pi+,547.237
2mu+,473.442
3mu+,411.957
pi+,761.914
2pi+,760.813
pi-,415.762
3pi+,650.437
3pi+,127.527
pi+,710.025
pi+,2385.61
2pi+,72.9074
mu+,81.7169
2mu+,80.1792
pi-,734.157
2pi-,704.203
mu-,158.219
2mu-,103.994
2pi-,808.567
pi-,666.654
2pi-,665.425
pi+,1605.26
pi-,1603.33
2mu-,1021.12
3mu-,1019.61
3pi+,226.084
pi-,159.202
2mu-,104.439
3pi+,392.052
pi-,503.49
pi-,1271.53
2mu-,878.616
3mu-,809.534
mu+,68.5478
2mu+,66.4328
pi+,285.587
2pi+,161.429
3pi+,22.0785
pi+,611.37
2pi+,610.236
3pi+,599.539
mu-,483.694
2mu-,439.636
pi+,474.272
2mu+,353.98
3mu+,352.781
pi-,973.533
2pi-,972.206
3pi-,897.577
mu+,248.857
2mu+,247.664
3mu+,236.592
pi+,198.189
2pi+,196.884
3pi+,195.502
pi+,395.276
pi+,576.656
pi-,553.895
pi-,406.397
pi-,898.311
2pi-,867.543
pi+,1298.81
2pi+,1297.57
3pi+,1296.37
pi-,707.046
pi+,507.729
pi-,154.184
2pi-,135.427
3mu-,12.8848
mu+,322.467
pi+,347.516
2pi+,345.87
3pi+,344.306
2pi+,186.597
2pi+,43.0451
2pi+,951.826
mu+,742.519
3mu+,414.612
pi+,391.412
pi-,679.619
2pi-,678.084
3mu-,444.621
2pi+,480.085
3pi-,312.171
pi+,422.292
pi+,358.751
pi-,2086.17
pi+,328.807
3mu+,138.058
pi+,1840.4
2pi+,1839.14
3pi+,1765.35
pi+,599.058
2pi+,597.978
3pi+,493.742
mu+,120.284
2mu+,118.889
pi-,275.267
2pi-,274.09
3mu-,244.687
pi-,182.544
2pi-,181.38
3pi-,180.103
mu+,171.06
2mu+,168.694
3mu+,166.168
pi-,231.159
mu+,527.762
2mu+,474.546
pi+,310.79
2pi+,229.725
pi+,547.175
2mu+,456.39
3mu+,400.315
pi-,66.3765
2pi-,64.2922
pi+,557.122
2pi+,378.446
pi+,262.947
2mu+,203.247
3mu+,163.841
pi-,216.875
pi-,574.179
mu+,233.231
2mu+,183.429
3mu+,143.555
mu+,262.721
pi+,84.7224
pi-,69.0755
mu+,174.294
2mu+,71.5993
pi-,1962.86
2pi-,1961.38
pi+,1990.69
pi-,327.894
mu+,1071.96
2mu+,1015.58
3mu+,897.539
pi-,1780.38
pi+,177.681
2pi+,176.243
pi-,174.637
2pi-,173.154
2mu-,181.154
3mu-,127.611
pi+,686.776
2pi+,663.169
3mu+,343.432
pi-,494.28
2pi-,476.303
3pi-,426.294
mu+,147.137
2mu+,145.811
3mu+,107.97
pi-,195.512
2pi-,193.913
3mu-,125.444
2pi-,278.467
pi+,416.104
2pi+,352.375
pi-,552.312
2pi-,488.636
3mu-,444.064
pi+,700.934
2pi+,699.612
3mu+,358.905
2pi-,505.371
pi+,977.424
mu-,210.195
mu+,248.959
2mu+,178.852
3mu+,87.9487
mu-,1374.22
3mu-,1067.9
pi+,2335.36
2pi+,2334.03
pi-,470.359
2pi-,465.335
pi+,717.546
pi+,74.9904
2pi+,73.4459
3pi+,71.6378
pi+,493.897
2pi+,479.978
pi-,464.793
mu+,78.9119
mu+,48.6641
pi-,450.345
pi+,671.388
pi-,917.012
2pi-,881.871
3pi-,792.772
2pi-,558.682
mu+,243.391
2mu+,242.043
3mu+,240.77
pi-,960.088
mu-,273.562
pi+,1189.99
2pi+,1188.85
3pi+,1153.89
mu-,302.022
2mu-,300.45
3mu-,288.599
2pi-,657.755
3mu-,412.522
3mu+,162.953
mu+,1250.93
pi+,438.372
3mu+,119.281
pi-,778.725
mu+,31.7981
2mu+,29.3681
3mu+,26.5077
pi-,488.522
2pi-,466.651
pi-,171.024
2pi-,168.767
3pi-,167.462
pi+,476.233
3mu+,169.227
pi-,627.082
2mu-,278.097
3mu-,248.031
2pi-,186.708
3pi+,1106.22
2pi+,212.058
pi+,181.327
2mu+,151.446
3mu+,140.063
pi+,683.837
2mu+,706.876
3mu+,613.928
2pi-,139.89
pi+,108.617
pi+,572.754
pi+,328.573
pi+,219.202
2pi+,188.103
pi+,1602.83
2pi+,1601.65
3pi+,1600.26
pi+,1107.25
pi+,740.066
2pi+,680.004
mu-,74.5886
2mu-,72.1479
3mu-,70.4035
pi+,430.365
pi-,238.122
2mu-,163.918
pi+,264.963
2pi+,263.728
3pi+,262.468
pi+,1415.22
3mu+,969.78
pi+,1424.01
2pi+,1422.83
3pi-,35.9751
pi-,1186.3
2pi-,1129.18
3mu-,781.505
pi-,100.637
pi+,156.556
pi-,260.236
pi+,682.72
pi+,1046.3
pi-,720.672
2pi-,698.193
3pi-,597.833
pi+,696.991
2pi+,632.983
3mu-,389.089
pi+,1306.71
pi+,258.46
mu-,1035.53
2mu-,978.934
pi-,116.466
3pi+,1951.85
3pi-,198.274
pi+,2253.92
mu-,139.042
2mu-,136.799
3mu-,71.1743
mu-,446.401
3mu-,175.098
mu+,225.799
2mu+,224.459
3mu+,195.259
pi+,1316.86
3pi+,154.595
3pi-,214.889
3mu+,612.875
pi-,362.542
3mu+,129.164
pi+,1635.86
2pi+,1634.62
3pi+,1587.89
pi+,121.619
2mu+,115.702
3mu+,88.4845
pi-,1867.2
3mu-,38.0023
pi+,387.97
pi-,475.701
pi+,675.12
pi+,150.173
2pi+,148.685
3pi+,39.5556
pi+,339.791
mu+,55.6981
2mu+,53.6424
3mu+,51.8599
pi-,1314.29
mu-,128.781
pi-,485.3
pi+,739.826
2mu+,526.175
pi+,1155.56
2pi+,243.11
mu-,69.8036
pi-,97.2235
pi+,2233.15
pi-,950.029
2pi-,948.587
3pi-,901.153
2pi+,18.5981
pi+,777.146
2pi+,775.995
3pi+,686.911
pi+,175.193
2pi+,376.36
pi-,917.033
2pi-,915.956
3pi-,914.658
pi+,3227.03
2pi+,3225.62
3pi+,3224.37
mu-,156.91
mu-,248.627
2pi-,561.029
pi-,1106.4
2pi-,1096.21
3pi-,539.797
2mu+,14.4862
pi+,588.407
2pi+,587.23
3pi+,546.819
pi-,499.603
3mu-,138.146
pi-,1709.7
pi-,1658.87
pi+,2377.57
2pi+,165.837
pi-,66.8213
pi+,86.8639
pi+,492.567
2pi+,490.612
3pi+,443.212
mu-,704.73
3mu-,458.758
pi+,203.249
2mu+,145.2
3mu+,75.2878
pi+,109.047
2pi+,105.994
pi-,404.577
2pi-,17.2531
mu+,350.557
2mu+,349.262
3mu+,348.196
pi+,2541.52
pi+,137.858
2mu+,39.2257
mu+,350.23
2mu+,243.389
3mu+,220.773
pi-,258.363
2mu-,179.737
3mu-,79.2174
2mu-,187.177
3mu-,92.3609
pi-,885.589
2pi-,865.17
mu+,937.79
2mu+,936.093
3mu+,844.176
2pi+,52.9567
pi+,472.952
2pi+,470.22
3mu+,410.25
mu+,502.659
3mu+,168.178
pi-,1440.97
2pi-,1439.78
3mu-,1041.7
pi-,701.994
2mu-,474.706
3mu-,473.496
pi+,543.553
2pi+,463.211
pi-,732.245
3mu-,378.317
pi+,754.693
2pi+,753.453
3pi+,646.601
pi-,1063.47
pi-,723.895
2pi-,722.535
3pi-,721.381
pi+,708.586
pi-,409.451
pi-,614.888
pi+,1063.26
2pi+,1005.07
3pi+,867.194
pi-,317.055
2pi-,315.366
3pi-,313.866
mu+,628.874
2mu+,627.638
3mu+,591.691
pi+,469.996
2pi+,461.44
3pi+,459.958
mu+,240.345
pi+,666.271
pi-,270.553
2pi-,258.699
mu-,48.4224
2mu-,45.9755
mu+,619.516
3mu+,359.965
pi-,333.885
2pi-,332.637
3pi-,330.961
pi+,901.429
2pi+,900.304
3pi+,899.001
pi-,46.4539
pi-,521.249
2mu-,465.13
3mu-,418.634
pi-,374.63
pi+,563.189
2pi+,484.634
pi+,274.006
2pi+,272.778
3pi+,244.432
3pi-,308.859
3pi+,469.669
3pi-,1188.8
pi-,159.844
2pi-,158.405
3mu-,149.069
mu-,38.3996
pi-,603.617
pi+,585.48
2pi+,555.637
3pi+,469.173
pi+,256.901
2mu+,245.949
3mu+,181.46
mu-,216.235
2mu-,215.03
3mu-,213.758
pi-,627.255
2pi-,626.196
3pi-,624.956
mu-,244.24
2mu-,243.191
3mu-,238.754
pi+,1242.08
2pi+,1240.89
3pi+,1239.75
pi-,158.339
pi-,2277.46
pi-,248.836
pi+,1042.32
2pi+,1041.22
3pi+,941.242
pi-,40.6454
pi-,938.972
pi-,675.37
2pi-,664.884
3pi-,663.736
pi+,534.901
2pi+,478.571
3mu-,357.203
pi+,81.8373
2mu+,87.4762
3mu+,85.7152
2pi-,486.41
mu+,91.0714
2mu+,89.2916
3mu+,86.5213
pi+,744.161
pi+,1262.26
pi+,222.761
2pi+,221.358
3pi+,219.689
pi-,1197.22
2pi-,1143.62
pi-,1856.18
2mu+,127.646
mu-,457.295
2mu-,456.145
3mu-,410.481
pi+,86.2341
mu+,203.767
pi+,752.542
pi-,83.3101
mu-,137.756
2mu-,135.78
3mu-,31.2633
pi-,977.947
pi-,632.35
2mu-,625.278
3mu-,573.744
pi-,475.525
2pi-,474.425
mu+,76.3665
2mu+,74.3875
3mu+,72.2793
pi+,210.395
pi-,178.444
mu-,1898.35
3mu-,845.808
mu-,93.7339
mu+,180.902
mu+,21.0586
pi-,262.504
pi-,304.493
mu-,512.577
2mu-,511.248
3mu-,510.115
pi+,574.383
2mu+,505.328
pi+,1978.91
pi+,1465.33
pi+,1178.42
pi+,584.254
2pi+,573.624
2pi+,90.5187
pi+,331.279
2mu+,95.4552
pi+,813.535
2pi+,812.371
3pi+,646.195
pi-,739.982
2pi-,695.627
3pi-,597.07
2mu+,476.687
3mu+,415.761
pi-,306.791
pi-,745.465
3pi+,688.151
pi-,657.351
mu+,570.933
2mu+,481.249
pi+,647.586
2pi+,646.311
3pi+,645.145
mu-,49.5117
2mu-,47.4539
pi-,263.409
2pi-,262.134
pi+,148.591
pi-,2138.13
pi+,617.345
2pi+,586.437
3pi+,498.33
pi-,1365.14
2pi-,1364.02
3pi-,1362.87
pi+,1934.9
pi-,1344.87
mu+,146.059
pi+,764.267
3mu+,384.784
2mu-,481.525
3mu-,427.232
pi+,716.617
mu+,83.8662
pi+,355.944
2pi+,339.11
pi-,1510.42
pi+,1286.46
pi-,24.3161
pi-,276.032
pi-,328.112
2mu-,134.293
pi+,740.62
pi+,275.426
2mu+,74.2106
3mu+,71.8969
pi+,820.104
pi-,3149.73
pi+,244.731
pi+,596.924
2pi+,472.313
mu+,49.4205
2mu+,46.3955
pi-,441.16
pi+,574.301
pi-,357.355
2pi-,356.24
3mu-,306.423
2pi-,425.891
mu+,57.1592
2mu+,55.353
3mu+,53.4828
mu+,463.562
3mu+,165.045
pi-,781.987
2pi+,288.187
3pi+,227.538
pi+,164.187
pi-,2703.67
2pi-,2701.95
3pi-,2700.35
pi-,303.267
pi-,3305.75
3mu-,487.025
mu+,117.022
pi+,1614.69
2pi+,1613.36
3pi+,1612.04
pi-,896.995
2pi-,895.122
pi+,68.8782
pi-,542.993
2pi-,510.419
2pi-,136.216
mu+,182.987
2mu+,51.9658
3mu+,48.5534
pi-,161.737
2mu-,16.2753
mu+,725.531
3mu+,384.636
pi-,717.202
pi+,332.214
mu-,527.828
pi-,121.925
2pi+,434.864
mu-,290.567
2mu-,264.685
3mu-,154.92
pi+,1289.55
2pi+,1287.84
3pi+,1286.55
pi-,1349.91
2pi-,1347.4
3pi-,1272.36
pi+,857.416
2pi+,856.284
pi+,348.625
pi+,1805.69
3pi+,1473.4
pi+,85.2085
pi+,327.451
pi+,633.225
2mu+,609.276
3mu+,523.165
pi+,283.799
pi-,198.239
2pi-,196.591
3pi-,163.554
pi-,909.033
2pi-,907.796
3pi-,804.793
2pi-,441.691
2pi+,441.819
pi+,2453.84
mu-,710.603
2mu-,669.892
3mu-,556.84
pi+,561.329
2pi+,530.835
pi+,567.765
2mu+,457.763
3mu+,416.337
pi+,1494.89
pi+,857.783
2mu+,568.191
3mu+,567.034
pi-,426.078
3pi-,141.461
3pi+,505.635
pi-,3239.46
3pi-,1886.07
mu+,344.381
2mu+,342.57
3mu+,341.355
pi-,258.733
pi+,664.767
pi+,87.4139
2pi+,85.7351
3pi+,83.8064
pi-,3995.74
pi+,735.54
pi-,223.379
2pi-,222.086
pi+,748.74
2mu+,526.147
3mu+,426.164
mu+,115.066
pi+,712.424
pi-,633.637
mu-,239.688
2mu-,138.359
mu-,114.747
mu-,46.6001
pi+,981.192
2pi+,979.998
3pi+,230.268
pi+,375.608
2pi+,374.05
3pi+,372.352
mu+,98.4284
pi-,565.397
2pi-,542.61
mu+,66.9873
2mu+,64.1181
3mu+,62.1465
2pi+,1011.78
3pi+,917.053
mu-,59.6442
pi+,92.3564
pi-,2050.99
pi-,79.9556
pi-,285.245
2pi-,284.033
2pi-,27.5788
mu+,36.9383
pi-,673.586
2pi-,220.314
mu+,834.47
pi+,700.797
pi-,608.257
2pi-,492.548
3pi-,413.765
pi-,270.523
2pi-,269.373
pi+,2058.79
pi-,893.621
2pi-,873.157
pi-,446.696
2pi-,445.414
3pi-,444.257
pi+,479.31
pi-,419.351
pi+,1087.61
2pi+,1046.29
pi-,921.681
2mu-,806.739
pi-,696.668
3pi-,381.677
pi-,404.87
2pi-,403.439
3pi-,401.928
pi-,321.372
2mu-,146.408
3mu-,60.5165
2mu-,61.408
pi+,1503.79
pi+,349.963
pi+,368.403
pi+,762.915
mu+,100.808
2mu+,99.5157
3mu+,98.225
mu+,82.2015
2mu+,112.286
3mu+,98.8583
pi+,511.807
2pi+,510.402
pi+,1293.12
2pi+,268.036
pi-,610.712
2mu-,429.231
3mu-,395.945
pi-,212.398
2pi-,211.105
pi-,205.789
2pi-,194.936
pi-,426.086
2pi-,273.357
pi+,749.198
pi-,250.059
mu+,175.631
2mu+,174.239
pi+,552.58
pi+,563.565
2mu+,330.776
3mu+,329.497
mu+,96.9085
mu-,463.142
3mu-,117.728
pi-,794.42
2pi-,793.267
3mu-,432.361
mu+,397.213
3mu+,112.893
mu-,720.762
2mu-,719.635
3mu-,718.465
pi+,1244.9
mu-,1027.02
2mu-,952.378
pi+,1325.42
3mu+,757.832
mu-,1222.21
2mu-,1167.65
3mu-,1110.93
mu-,521.841
2mu-,490.068
3mu-,425.184
pi+,555.873
pi-,493.897
2pi-,492.335
3pi-,438.698
2pi-,37.4963
pi-,422.145
pi+,228.245
2mu+,557.027
pi-,833.63
2mu-,734.529
pi+,1248.8
pi-,787.082
2pi-,786.057
3pi-,692.759
3mu-,99.9942
pi+,801.959
2mu+,659.701
3mu+,538.9
pi-,1166.23
pi-,194.128
2pi-,192.788
mu+,441.288
2mu+,439.959
3mu+,387.633
pi-,720.435
2pi-,689.996
pi-,569.285
pi+,921.361
2pi+,920.098
3pi+,838.97
pi+,477.667
2pi+,476.436
3pi+,424.185
pi+,622.549
2pi+,531.08
3mu+,246.702
pi-,147.323
pi+,709.58
2mu+,560.432
3mu+,504.684
pi-,105.471
pi+,749.934
2pi+,747.101
3mu+,656.165
pi+,2066.66
3mu-,232.869
2pi-,23.7862
pi+,1422.96
2mu+,1317.94
3mu+,1314.61
pi-,952.652
2pi-,892.466
mu+,200.595
2mu+,116.843
3mu+,58.5004
mu+,990.599
2mu+,970.376
3mu+,837.502
pi-,838.48
2pi-,837.214
3pi-,767.655
pi+,668.072
pi-,724.468
mu-,302.39
2mu-,151.776
pi+,404.563
2pi+,403.372
3pi+,402.009
2pi-,245.518
3pi-,244.065
2pi+,99.2942
pi-,1803.15
pi+,774.944
pi-,273.693
2pi-,272.329
3mu-,123.194
pi+,186.641
2mu+,128.434
3mu+,54.8647
2mu-,248.935
pi+,374.499
pi+,598.941
2pi+,500.043
pi-,1817.19
pi-,136.796
pi-,385.521
2mu-,302.06
3mu-,299.89
pi+,210.878
2mu+,105.427
3mu+,103.918
pi-,737.212
2mu-,498.457
3mu-,431.636
pi-,59.744
pi+,1785.02
2pi+,1783.2
3pi+,1781.89
pi+,308.882
2pi+,303.367
3mu+,314.02
pi-,962.844
2pi-,941.963
pi+,69.4936
2pi-,663.666
2pi-,247.551
2pi+,945.041
2pi+,132.519
mu-,166.346
pi-,1506.07
2pi-,166.141
pi+,1418.4
2pi+,1417.03
3pi+,1415.61
pi-,21.7642
2mu-,4.85829
pi+,184.036
2mu+,226.165
3mu+,101.468
pi+,78.3822
pi+,267.626
pi-,486.403
2pi-,440.084
3pi-,389.875
pi+,2276.02
2pi+,2274.17
3pi+,2185.92
pi-,159.812
pi-,400.406
2pi-,396.309
3pi-,395.207
mu-,74.3898
pi+,485.992
pi+,706.885
mu-,287.71
2mu-,286.5
3mu-,276.28
mu-,94.6582
2mu-,93.0549
3mu-,91.6047
mu+,104.307
pi+,65.9011
pi-,827.21
2mu-,484.8
pi+,320.65
mu-,117.635
pi+,205.914
2pi-,8.92383
mu-,82.8717
2mu-,81.3649
pi+,587.212
pi+,199.806
2pi+,163.891
mu+,569.626
2mu+,452.732
pi-,566.36
3pi-,251.059
pi-,1866.35
pi+,2015.15
3pi+,1576.55
pi-,910.317
3pi-,215.46
pi-,1966.96
pi+,398.021
pi+,624.639
2pi+,529.257
3pi+,442.578
pi-,120.607
pi-,21.8832
pi-,203.457
2pi-,201.996
3mu-,112.761
pi+,253.074
2pi+,251.812
3mu+,88.3689
pi-,566.394
2pi-,564.972
3pi-,507.3
3pi+,188.157
2mu-,415.539
pi+,389.239
mu+,40.9074
pi-,60.9431
pi+,1376.26
mu-,1288.7
2mu-,1282.49
3mu-,1217.96
mu+,130.678
2mu+,107.798
3mu+,106.256
pi-,443.604
2pi-,300.258
3mu-,4.77103
pi+,398.843
pi+,1368.22
pi-,1168.3
2pi-,1125.6
pi+,647.488
2pi+,645.369
3mu+,528.881
mu+,88.0292
pi-,540.037
2pi-,521.858
pi+,1257.89
2pi+,108.43
3pi+,92.1721
pi+,1378.65
2pi-,418.982
3pi-,308.244
mu-,175.166
2mu-,173.775
3mu-,85.8867
pi+,736.337
2pi+,735.042
3mu+,716.649
pi-,1885.49
pi-,226.514
2mu-,200.655
3mu-,111.266
pi-,269.109
2mu-,156.944
3mu-,155.59
pi+,238.824
2pi+,237.126
pi+,975.299
2pi+,915.789
pi+,2482.37
2mu+,1886.79
3mu+,1885.38
mu-,95.9897
pi+,279.34
pi+,434.74
pi+,411.083
2pi+,400.376
pi-,194.261
pi-,1006.72
2pi-,1005.38
3pi-,1004.13
pi+,891.837
2pi+,834.792
pi+,720.773
2pi+,719.714
3pi+,576.928
pi+,1490.28
2pi+,1413.15
3pi+,1287.5
pi-,91.4483
2mu-,49.7005
pi+,1596.71
mu-,447.217
2mu-,445.627
3mu-,435.101
pi+,599.815
pi+,1751
2mu+,1059.18
pi+,2107.46
pi+,600.892
2pi+,538.309
pi+,704.006
2pi+,702.462
3mu+,641.847
pi+,963.685
mu-,83.1659
2mu-,81.7631
3mu-,80.2583
mu+,556.382
2mu+,555.136
3mu+,459.508
pi+,163.803
mu+,509.749
mu-,805.446
3mu-,558.076
mu+,31.4208
2mu+,28.8021
pi+,88.4891
mu+,1017.13
2mu+,1014.17
3mu+,1012.93
pi+,1279.24
2pi+,259.22
pi+,293.284
3pi+,602.33
2mu-,272.712
3mu-,254.082
pi+,66.842
mu-,120.346
2mu-,108.055
3mu-,106.638
pi-,107.741
