Detector,ParticleType,x[cm],px[MeV/c],y[cm],py[MeV/c],z[cm],pz[MeV/c],TotalEnergy[MeV]
2,mu-,10.5708,-0.00683453,-20.8521,-0.0216382,1097.45,0.0940396,37.5967
1,pi+,0.145354,0.00229604,16.1196,0.123008,450.95,0.285482,201.188
1,pi+,-15.4301,-0.163948,-11.5611,0.0356222,450.95,0.372001,291.721
1,mu-,-1.64927,-0.0245127,1.70262,0.00509861,450.95,0.185279,109.094
2,mu-,-4.00588,0.0180757,-3.58323,-0.0177558,1097.45,0.182976,107.147
3,mu-,0.493375,-0.0220093,5.48259,0.0106469,1769.95,0.180988,105.334
1,pi-,3.75232,0.126649,-4.06755,-0.0272709,450.95,1.71124,1582.23
2,pi-,-4.16888,-0.124004,20.2826,-0.0396471,1097.45,1.71,1581.05
3,pi-,-21.2991,0.0605702,-20.4169,-0.113129,1769.95,1.7082,1579.12
1,pi+,17.0062,0.134872,-6.86617,-0.10838,450.95,0.242216,189.193
1,mu-,-15.7746,-0.330613,2.74268,0.242734,450.95,0.52024,565.19
1,mu+,13.157,0.050376,-5.50943,0.0419445,450.95,0.16026,97.1816
1,pi+,12.6707,0.0541668,14.153,0.262228,450.95,0.765694,683.513
1,pi+,-8.99531,-0.115301,-8.97976,0.134623,450.95,0.693526,589.728
2,pi+,12.5245,0.153978,5.58257,-0.0947934,1097.45,0.670814,569.066
1,pi+,-1.25332,-0.0379432,0.838174,0.065878,450.95,0.232175,141.792
2,pi+,7.50551,0.074126,14.0697,0.0111173,1097.45,0.230748,140.328
3,pi+,28.7338,-0.0114452,-12.9697,-0.0526285,1769.95,0.135792,62.4691
1,pi-,-4.17601,-0.236533,5.98772,-0.154078,450.95,0.81496,734.115
1,pi+,-13.9281,-0.140103,1.82573,0.0881046,450.95,1.24521,1124.32
2,pi+,6.87831,-0.112688,-4.33757,-0.101796,1097.45,1.20173,1079.73
3,pi+,-34.7382,0.246399,20.1882,-0.062127,1769.95,0.292504,272.268
1,pi+,2.28155,-0.0022708,-5.85593,-0.0753821,450.95,0.603841,484.763
2,mu+,7.87702,0.0203683,-9.21767,-0.0152988,1097.45,0.445094,352.513
3,mu+,9.87831,0.0159531,-12.0057,-0.0187924,1769.95,0.443797,351.208
1,pi-,-8.39056,0.123872,-14.9507,-0.184391,450.95,1.01378,907.599
1,pi+,-7.7854,0.0633837,13.5809,0.270556,450.95,0.902372,814.879
1,pi-,15.7028,0.0782234,-12.9864,-0.0466452,450.95,0.161101,92.223
1,pi-,-0.537525,-0.0426346,15.0119,0.189841,450.95,0.537816,449.143
2,pi-,8.27002,-0.0165074,34.5074,0.134582,1097.5,0.376502,284.244
3,mu-,-5.6868,0.0458052,7.51463,-0.0184377,1769.95,0.287365,204.471
1,pi-,-0.703785,-0.0523953,-20.2807,0.326617,451.05,-0.0607143,224.558
3,pi+,19.6735,0.0243692,-9.35048,0.0270445,1769.95,2.21553,2080.65
1,pi+,0.576311,-0.155916,2.81232,3.81833e-05,450.95,0.485609,389.208
2,pi+,-23.1719,-0.145395,-3.35815,0.067215,1097.45,0.467527,373.965
3,pi+,-37.1433,-0.0300062,13.3816,-0.0240876,1769.95,0.387817,274.39
1,pi+,5.52234,-0.0536043,-11.7996,-0.165266,450.95,0.26441,206.231
1,pi+,4.2499,0.101579,13.5719,0.0813235,450.95,0.480496,377.429
1,mu+,-2.55401,0.00114266,17.8318,0.046291,450.95,0.0682126,28.3593
1,pi-,-6.34859,0.0328433,-13.2605,-0.170729,450.95,0.908024,795.424
2,pi-,-6.95326,0.00655471,-26.0159,-0.0585166,1097.5,0.841514,715.469
3,pi-,19.6691,-0.0125568,-23.4102,0.0541636,1769.95,0.682139,558.917
1,pi-,0.0942227,0.0147179,-7.43505,-0.160301,450.95,1.01692,899.427
2,pi-,-9.42256,0.0122794,-8.52699,-0.162989,1097.45,0.987723,871.267
3,pi-,60.93,0.0051414,-8.16704,0.153294,1769.95,0.892251,776.463
3,pi+,-23.3732,0.07257,-61.8687,-0.0173385,1769.95,0.219284,130.859
1,pi+,-8.75847,0.0283153,16.2784,0.444946,450.95,1.92915,1845.34
1,pi-,-2.07755,0.124412,-11.8691,-0.0687,450.95,0.550916,446.251
2,pi-,-12.7063,0.0032854,-20.3453,-0.146739,1097.45,0.527583,425.555
3,mu-,12.2765,0.0484504,-32.1835,-0.0532894,1769.95,0.26478,188.381
1,pi+,16.2456,0.105783,-2.96687,0.0467195,450.95,0.320173,228.347
2,pi+,-19.4181,-0.0398667,-15.4735,0.22902,1097.45,0.98912,886.041
1,pi+,14.0829,0.0523135,-0.841125,-0.282748,450.95,1.08032,987.046
2,pi-,13.476,-0.0287677,-0.697637,0.257302,1097.45,0.633021,558.446
1,mu-,0.598164,0.02906,-3.06175,-0.0660909,450.95,0.167078,104.796
2,mu-,7.4822,0.0329058,-28.0131,-0.0486604,1097.5,0.136843,76.9348
1,pi+,2.01697,0.012844,-10.8784,-0.303848,450.95,1.3593,1260.31
1,mu+,-1.05471,-0.166153,-9.62094,-0.00666378,450.95,0.72772,648.259
2,mu+,-9.13352,0.109378,12.8301,0.127147,1097.45,0.725958,646.876
3,mu+,9.07646,-0.145971,-43.5091,0.0300255,1769.95,0.6415,561.346
1,pi+,3.81944,0.0428404,-1.40287,-0.171318,450.95,1.05304,937.257
2,pi+,10.8421,0.0802971,4.50813,-0.149215,1097.45,1.01949,903.284
1,mu+,0.585599,-0.0492735,-14.9538,-0.0718271,450.95,0.351833,271.882
2,mu+,-0.592077,0.00139101,-23.5168,-0.0793689,1097.45,0.327727,247.711
3,mu+,-15.0684,0.0617394,-19.2435,0.0076724,1769.95,0.226949,152.295
1,pi+,8.54058,-0.0295112,-5.76908,-0.148449,450.95,0.791911,678.666
2,pi+,-6.94807,-0.146685,-16.7998,0.0390035,1097.45,0.789677,676.584
3,pi+,62.5909,0.126582,2.4267,-0.246087,1769.95,0.620116,553.687
1,pi-,-14.9343,-0.180424,5.29137,-0.0903781,450.95,0.49003,408.453
1,pi+,5.34826,-0.150866,-3.32542,-0.144529,450.95,1.4894,1370.87
1,pi+,-9.37705,-0.121356,-12.4147,-0.146724,450.95,0.562186,470.174
2,pi+,1.477,0.0432127,-18.1711,-0.152733,1097.45,0.506406,409.175
1,pi+,-0.299816,-0.246907,0.905447,0.0523418,450.95,0.316833,288.875
2,mu+,-29.3539,-0.103108,16.4633,0.056194,1097.5,0.122789,94.416
1,pi-,-11.5294,0.017279,-8.23595,-0.107849,450.95,0.528642,417.989
1,pi-,10.6796,0.0693573,1.70142,-0.00833421,450.95,0.141039,70.7907
1,pi-,4.49373,0.0489256,-2.1333,0.114307,450.95,0.0825529,64.7685
1,pi+,6.33203,0.356802,16.606,-0.0340137,450.95,0.814353,761.049
1,pi+,14.3814,0.217787,8.16448,0.0506899,450.95,1.28465,1171.85
2,pi+,-13.7335,0.0268574,-0.478935,0.213066,1097.45,1.21667,1103.76
1,pi+,-10.0417,-0.0852406,-0.659882,0.270576,450.95,1.37663,1272.9
3,mu+,-42.7313,0.143944,40.9968,0.163921,1769.95,0.976407,900.385
1,pi-,-11.9087,-0.21999,10.2344,0.0447188,450.95,0.595971,512.392
2,pi-,2.20731,0.0494186,11.0355,0.216712,1097.45,0.517379,440.574
1,pi-,-1.28894,0.030116,-17.8262,-0.24354,450.95,0.534602,464.993
3,mu-,22.5515,-0.0183124,1.72959,0.0065472,1769.95,0.0480093,12.0136
1,pi+,-10.7136,0.313204,17.0851,0.165521,450.95,2.39842,2288.88
2,pi-,-9.89551,-0.0709096,-60.7421,-0.0271898,1097.5,-0.0598321,30.2155
3,mu+,55.9627,0.0184158,-11.718,-0.0105371,1769.95,0.16657,92.7337
1,mu+,-4.96417,-0.0209163,0.754397,0.0314539,450.95,0.332691,245.445
2,mu+,-9.20324,-0.0224111,4.74411,0.0293355,1097.45,0.331354,244.087
3,mu+,1.13729,0.0310498,16.9791,-0.0138129,1769.95,0.329709,242.231
1,mu+,7.04288,0.00148183,3.6478,0.0197798,450.95,0.116989,53.2234
2,mu+,4.3603,-0.0173695,2.29167,-0.0161683,1097.45,0.113677,51.3426
3,mu+,-7.43949,-0.023263,0.734214,0.0093982,1769.95,0.110695,49.4104
1,pi-,-0.432918,-0.00174677,-3.53799,-0.034461,450.95,0.364615,252.366
2,pi-,-1.19112,-0.0345972,-2.08065,0.00112904,1097.45,0.363363,251.212
3,pi-,-9.97204,0.00742129,-12.8255,-0.0333144,1769.95,0.361929,249.836
1,pi-,9.69631,0.0852286,12.2372,0.0731397,450.95,0.300159,209.985
1,pi+,10.495,0.0344903,16.2094,0.0436653,450.95,0.300658,196.542
1,pi+,-0.253518,-0.0338131,-1.57928,-0.00821037,450.95,0.334685,224.716
2,mu+,-2.88784,-0.0384876,-6.432,-0.0176516,1097.45,0.321019,234.944
3,mu+,-11.633,0.0349543,10.5988,0.025179,1769.95,0.313946,228.379
1,mu+,-5.71424,0.0135254,18.4004,0.0930324,450.95,0.276995,205.352
2,mu+,5.56348,0.016046,24.4862,-0.00674323,1097.45,0.0875077,32.6318
3,mu+,0.719275,-0.0157988,18.4599,0.00891552,1769.95,0.0828346,29.8181
1,pi-,-11.4709,-0.292161,6.7789,0.067339,450.95,0.402485,381.359
1,pi+,4.60034,0.0147953,15.1694,0.190501,450.95,0.649638,551.819
2,pi+,20.4738,-0.112113,-4.70091,-0.131757,1097.45,0.548624,452.374
3,pi+,28.4631,-0.00653497,6.17114,-0.156738,1769.95,0.450958,357.876
1,pi-,2.31212,0.106239,-2.36917,0.0523307,450.95,1.93392,1802.99
2,pi-,-14.041,-0.0991432,15.4128,-0.063122,1097.45,1.93278,1801.8
3,pi-,-22.8013,0.0589352,-19.964,-0.102727,1769.95,1.90849,1777.68
1,pi+,6.84766,0.093234,4.79401,-0.0346345,450.95,1.0432,917.609
2,pi+,6.3802,0.0981994,10.9444,-0.0106478,1097.45,1.04204,916.405
3,pi+,-41.8432,-0.258391,-37.1994,0.0453769,1769.95,0.446307,396.615
1,pi-,2.44161,-0.00740597,3.34267,0.0298245,450.95,1.04559,915.742
2,pi-,3.66692,0.000230708,2.7639,0.0283084,1097.45,1.04458,914.676
3,pi-,-8.34807,-0.00841766,5.42072,-0.0239101,1769.95,1.04332,913.344
1,pi-,4.53824,0.00890888,7.78946,0.0904573,450.95,0.927085,802.358
2,pi-,7.82564,-0.0346805,13.0051,0.084221,1097.45,0.925913,801.222
1,pi+,0.200482,-0.141987,-6.67261,-0.195715,450.95,2.02796,1907.51
2,mu-,-19.9053,0.0433147,-2.13695,0.136276,1097.45,0.512273,436.591
2,mu+,4.64339,0.0618926,20.1617,-0.0696296,1097.45,0.205228,143.262
3,mu+,-4.54509,-0.0841195,-21.0311,-0.0426684,1769.95,0.202919,141.802
1,pi-,-0.158108,0.0347238,-1.41629,-0.00409679,450.95,2.07355,1938.97
2,pi-,-0.318164,-0.034539,5.63844,0.0080587,1097.45,2.07214,1937.56
3,pi-,-9.77345,-0.013057,0.482601,-0.0349872,1769.95,2.07035,1935.81
1,pi-,8.64432,0.107846,-4.34186,-0.0907515,450.95,0.0541174,66.0386
1,pi-,20.1508,0.101467,1.82255,0.135921,450.95,0.52469,429.243
1,pi-,14.7682,-0.0430247,-3.4653,0.0483009,450.95,0.378575,269.065
2,pi-,14.47,0.0646766,-10.1974,-0.00092896,1097.45,0.377382,267.96
1,pi+,8.37552,0.0737598,-12.374,-0.311485,450.95,0.404762,395.01
1,pi-,7.94866,-0.0836683,14.6172,0.116313,450.95,0.72627,613.741
2,pi-,-13.4952,-0.0323878,8.77603,-0.144899,1097.45,0.704717,594.017
3,mu-,20.947,-0.104862,17.6786,0.00726118,1769.95,0.439702,358.615
1,pi-,4.44025,0.0461524,5.09792,0.111565,450.95,0.736679,619.872
2,pi-,-8.65553,-0.114848,16.6806,-0.0342138,1097.45,0.73565,618.732
3,pi-,-0.959223,-0.109653,66.1269,0.266966,1769.95,0.455659,417.565
2,pi-,-5.60493,-0.0835287,-20.4144,-0.201744,1097.45,0.690429,597.892
1,pi+,5.91978,-0.278426,-19.8539,-0.158734,450.95,1.60252,1500.63
2,mu+,12.2917,0.0431408,-8.76734,-0.0207713,1097.45,0.224962,147.45
3,mu+,9.3743,-0.0366588,-32.773,-0.017285,1769.95,0.141654,75.6479
1,pi-,3.97372,-0.254882,17.6374,0.428176,450.95,1.73846,1674.27
1,pi-,10.7916,-0.047575,-1.23815,0.171097,450.95,0.855592,745.333
2,pi-,2.61116,-0.159271,10.6486,0.0364302,1097.45,0.837446,725.005
3,pi-,3.18529,0.132944,-47.639,0.0466068,1769.95,0.763586,649.347
1,pi-,-4.48928,0.130321,-5.93094,-0.0452704,450.95,0.589314,481.561
2,pi-,-15.7827,-0.0833122,-0.13552,-0.0947417,1097.45,0.590364,480.048
3,pi-,-2.13127,-0.0479777,-18.359,0.0289118,1769.95,0.540471,421.435
1,pi-,6.08737,0.215364,-1.90519,0.0723289,450.95,1.0419,935.909
2,pi-,4.19601,0.213297,-14.6788,0.0263048,1097.45,0.994485,887.399
1,pi+,-12.6151,-0.11976,6.79376,0.0681024,450.95,0.779804,664.516
1,pi-,4.43364,0.0593018,-3.31327,0.0539836,450.95,2.44617,2311.89
2,pi-,-4.98691,-0.079826,9.51852,-0.0148564,1097.45,2.44492,2310.68
3,pi-,-19.765,-0.014186,-5.23834,-0.0807376,1769.95,2.44371,2309.5
1,pi+,11.0146,0.0369328,-10.9803,-0.138881,450.95,0.238362,171.794
1,pi+,-14.1429,-0.0798526,12.1297,0.0938938,451.05,-0.0450968,52.0172
1,pi+,-6.20304,0.0652629,8.13909,-0.139969,450.95,0.228455,169.496
2,mu+,-0.965879,0.0290668,24.9377,0.0871163,1097.45,0.131197,86.2019
1,pi+,-8.42015,-0.100177,-13.1793,-0.0340693,450.95,0.50252,392.597
2,mu+,-23.0905,-0.0579335,-15.0317,0.0228185,1097.5,0.386952,300.264
3,mu+,-17.391,0.0478458,8.30671,-0.0131266,1769.95,0.297368,213.799
1,pi-,-18.5583,-0.200145,9.37618,-0.013682,450.95,0.354768,291.226
1,pi+,4.16341,-0.0640145,-12.7509,-0.115887,450.95,0.368436,276.065
2,pi+,-4.29366,0.0268658,13.9721,0.196716,1097.45,0.237715,200.146
1,mu+,8.65974,0.0261495,-9.22854,-0.0984054,450.95,0.197936,140.735
2,mu+,22.4582,0.0664065,-10.3306,0.0256123,1097.45,0.139845,83.5137
1,pi-,6.8583,0.0617841,-1.39118,0.0544769,450.95,0.548881,432.736
2,pi-,8.05406,0.0751802,-8.67178,-0.0338428,1097.45,0.547655,431.571
1,pi+,-5.32697,-0.117281,-0.264793,-0.0229096,450.95,0.571543,460.781
2,pi+,5.51437,0.028318,-1.9329,-0.117512,1097.45,0.56998,459.569
3,pi+,-7.55272,0.102842,11.4773,-0.041721,1769.95,0.497484,388.906
1,pi+,-16.2754,-0.0681277,-4.53691,0.172681,450.95,0.592256,496.596
1,pi-,2.40572,0.0788632,-4.47165,-0.252347,450.95,0.546363,483.238
3,mu-,24.9916,-0.0328372,18.3595,0.018413,1769.95,0.133782,68.9226
1,pi+,3.44662,0.212545,4.70275,-0.147161,450.95,1.46125,1350.92
1,pi+,2.4236,-0.14697,-12.125,-0.20688,450.95,0.546212,478.675
1,pi+,-8.37699,-0.301892,-13.684,-0.158897,450.95,1.92956,1824.87
1,mu-,1.62128,-0.0460295,2.65557,0.0402444,450.95,0.624657,530.814
2,mu-,2.9282,0.0630889,-5.3728,-0.00650628,1097.45,0.622262,528.689
3,mu-,-8.73779,-0.00611624,7.54406,-0.0632831,1769.95,0.621012,527.478
1,pi+,-0.460222,-0.0372478,-7.18524,-0.0546841,450.95,0.329415,224.26
2,mu+,-4.19395,-0.0271438,-10.9597,-0.0219062,1097.45,0.29986,214.18
3,mu+,-10.0317,0.0322349,2.06683,0.0112623,1769.95,0.298509,212.834
1,pi+,-9.64226,-0.117269,-5.45216,0.0378548,450.95,0.655264,541.631
2,pi+,2.03105,0.107901,6.85253,-0.054175,1097.45,0.653991,539.96
3,pi+,-21.2644,-0.0638796,-58.3179,0.0540163,1769.95,0.57118,454.336
1,mu+,14.3471,0.208045,6.28331,0.0433835,450.95,0.527741,472.994
3,mu+,39.5276,-0.0522899,-15.6329,0.0145325,1769.95,0.238907,161.148
1,pi-,14.1214,-0.00511817,15.3051,0.198654,450.95,0.191243,169.53
1,pi+,-13.151,-0.263547,-9.52404,-0.057211,450.95,0.522322,464.607
1,pi+,7.82994,-0.00786068,-2.97918,-0.0558656,450.95,0.288965,186.257
2,pi+,-2.74405,-0.00378978,1.42764,0.0551121,1097.45,0.287458,184.719
3,pi+,15.1113,-0.0387247,-6.60383,-0.0392926,1769.95,0.286104,183.507
1,pi+,13.255,-0.0958932,-13.5208,-0.720342,450.95,2.01232,2004.49
1,pi+,-5.77449,0.0314462,0.000992508,-0.0510792,450.95,0.103218,44.0914
1,mu-,11.3368,0.0238235,-10.0903,0.116684,450.95,0.279567,216.062
2,mu-,-4.7174,0.0298161,-21.4201,-0.113538,1097.45,0.278863,214.822
3,mu-,14.4917,0.0481765,-38.5083,-0.0465229,1769.95,0.172886,107.739
1,pi+,4.32702,0.330854,-16.9935,0.13024,450.95,0.314869,355.454
1,pi+,10.4077,0.0439164,-1.90836,-0.0242696,450.95,0.385247,273.24
2,mu+,5.83863,-0.0237597,-4.21713,0.048971,1097.45,0.380831,293.289
3,mu+,11.4094,0.0497425,14.675,0.0295131,1769.95,0.378403,291.453
1,pi+,7.61964,-0.114887,-9.44213,-0.133224,450.95,0.999143,884.497
2,pi+,14.3411,-0.115565,-16.6591,-0.13372,1097.45,0.997416,882.954
3,pi+,-48.8776,0.0759108,31.0397,0.147088,1769.95,0.909833,795.669
2,pi-,16.6083,0.143062,-7.02906,-0.0900901,1097.45,0.553226,455.511
1,mu+,-13.2872,-0.00325204,1.31302,0.000134553,450.95,0.065325,18.6057
2,mu+,-18.9905,-0.00763137,0.705554,0.000780487,1097.45,0.0572216,14.7443
3,mu+,-18.5915,-0.000269131,-1.46382,-0.00430838,1769.95,0.0460987,9.69865
1,pi+,-0.625924,0.0760309,5.11093,0.0608571,450.95,0.121322,69.432
1,pi-,-2.70993,-0.046595,3.03863,0.0122169,450.95,0.594172,472.672
2,pi-,1.87791,0.0307709,0.702302,0.0384881,1097.45,0.592646,471.279
3,pi-,-9.24232,0.0422134,-0.668593,-0.0212452,1769.95,0.591416,469.927
1,mu+,-10.5257,-0.134055,-2.22804,0.0240118,450.95,0.804768,717.362
2,mu+,-21.5227,0.0150006,9.41957,0.133645,1097.45,0.803151,715.5
3,mu+,19.8056,-0.0948421,-9.42002,-0.068891,1769.95,0.703204,615.036
1,mu-,14.9825,0.0551784,2.66105,0.07254,450.95,0.168813,113.358
1,pi-,-2.02943,-0.0264042,-2.05594,-0.0041051,450.95,0.51298,392.729
2,pi-,-4.05379,-0.0271889,0.510261,0.00666979,1097.45,0.511253,391.131
3,pi-,-3.6765,-0.0186865,-0.710912,0.0175937,1769.95,0.510116,389.917
1,pi-,2.27285,0.245426,15.6167,-0.0212812,450.95,0.0371259,145.99
1,pi+,-8.11886,-0.217921,14.9388,0.11944,450.95,0.531738,463.737
1,pi-,-18.6652,0.214409,-6.20788,-0.426912,450.95,2.24998,2164.79
1,pi+,13.1402,0.118713,-8.034,-0.129831,450.95,0.611649,511.999
2,pi+,-4.70031,0.0462224,0.328266,0.156263,1097.45,0.569981,469.456
3,pi+,3.24907,-0.081166,-19.4844,0.122402,1769.95,0.498838,398.844
1,pi-,1.23535,0.00845327,-3.49001,0.0292614,450.95,0.262919,159.651
2,mu-,0.408418,0.015349,-3.76384,-0.00236317,1097.45,0.188389,110.895
3,mu-,1.58526,-0.0114421,1.63918,0.00269121,1769.95,0.186991,109.44
1,pi+,18.5658,-0.445249,2.79252,0.028236,450.95,0.98266,948.614
1,pi-,-2.65341,0.00699206,-1.91262,-0.0631725,450.95,0.636421,515.068
2,pi-,3.40263,-0.0331869,4.12196,0.0529347,1097.45,0.635416,513.987
3,pi-,-0.64645,0.0530203,-12.9492,0.0294017,1769.95,0.634402,512.826
2,mu-,7.34665,-0.0711152,-11.0425,-0.0449138,1097.45,0.230173,161.205
3,mu-,22.3621,0.020718,-41.6639,0.00502882,1769.95,0.109663,48.1081
1,mu+,-11.8782,-0.115329,-7.69054,0.0140571,450.95,0.481693,400.988
3,mu+,-22.4655,-0.0295976,-6.19853,-0.020931,1769.95,0.269678,186.239
1,pi+,-19.2378,-0.223584,6.96457,0.253574,450.95,0.734576,681.022
1,pi+,18.3559,0.223424,5.89465,-0.0742111,450.95,0.360499,313.05
1,pi+,-2.93274,-0.0801159,-15.3288,-0.09787,450.95,0.610897,499.704
2,pi+,1.43693,0.124408,-2.53897,-0.0130858,1097.45,0.58168,471.56
1,mu-,13.0265,0.0587478,-12.2539,-0.0300111,450.95,0.0679873,36.249
1,pi+,19.3565,-0.0721993,4.42115,0.082566,450.95,0.43904,333.996
2,mu+,9.83285,-0.0452336,15.8094,0.041392,1097.45,0.299049,217.38
3,mu+,23.7524,-0.00978463,23.9789,-0.0341324,1769.95,0.207289,129.699
1,mu+,-6.90429,-0.0142479,7.98508,0.0121504,450.95,0.0359334,7.49495
1,pi-,2.50869,-0.0766339,10.8219,0.121748,450.95,0.838401,722.457
2,pi-,-9.09924,-0.140327,19.6198,-0.0260745,1097.45,0.837348,721.245
3,pi-,2.84864,0.0898211,-31.2553,0.0498868,1769.95,0.75438,634.462
1,pi+,9.1201,0.0777948,-1.65847,0.0115188,450.95,0.490138,376.085
2,mu+,4.80791,-0.0782013,-10.4219,0.0392256,1097.45,0.372898,291.671
3,mu+,3.35949,0.0730136,27.7437,0.0422625,1769.95,0.344239,264.181
1,pi+,12.7737,0.0514572,-5.51437,-0.188376,450.95,1.60333,1481.63
2,pi+,7.59625,0.233942,15.8678,0.0723799,1097.45,1.52882,1415.02
1,pi+,8.51343,0.217555,4.68775,-0.202022,450.95,1.06145,971.424
1,pi+,1.78634,-0.0450869,-4.86191,0.0232437,450.95,0.196775,106.952
2,pi+,-12.5594,-0.026491,2.37996,0.0416741,1097.45,0.195205,105.426
3,pi+,2.95352,0.0445334,18.878,-0.0177959,1769.95,0.193795,104.02
1,pi+,-4.35662,0.0705902,15.4606,0.0532468,450.95,0.340387,238.797
2,mu+,11.9183,0.0379645,9.27605,-0.0196153,1097.45,0.205491,129.323
3,mu+,15.0508,-0.0284207,-10.279,-0.0359706,1769.95,0.202755,127.526
1,pi-,13.2033,-0.0210406,-9.91384,0.0292621,450.95,0.543396,422.62
2,pi-,16.3696,0.0141745,-8.91702,0.0349079,1097.45,0.541246,420.65
3,pi-,13.8776,0.0474457,-16.2533,0.00359948,1769.95,0.53904,419.275
1,pi-,-7.07275,-0.00246738,-6.73674,-0.0505856,450.95,0.158374,77.5174
2,pi-,8.07264,0.0431913,-15.0855,0.023117,1097.45,0.155863,75.3091
3,pi-,18.1991,0.0403931,-8.20567,0.0266793,1769.95,0.153096,73.1768
1,pi-,-5.66449,0.0381061,-4.21053,-0.260017,450.95,1.86948,1753.45
3,pi-,-31.0776,0.0607795,32.2486,-0.00585251,1769.95,0.719885,596.257
1,mu+,7.57249,0.00461245,-15.3504,-0.153856,450.95,0.232148,192.25
1,pi-,-17.7371,-0.161014,3.68775,0.124544,450.95,0.619101,526.915
1,pi+,-5.30618,-0.0936721,3.01947,-0.0429833,450.95,0.356897,257.264
2,pi+,-8.34508,-0.033416,-4.97278,-0.0897929,1097.45,0.333606,234.532
3,mu+,-23.4119,-0.0121729,7.96874,0.00331253,1769.95,0.193081,114.802
1,pi+,-2.76831,-0.0420843,-18.2795,-0.141131,450.95,0.239765,174.526
1,pi-,-1.40846,0.00741143,-5.54341,-0.0501881,450.95,0.297926,193.317
2,pi-,10.5979,0.0326267,-6.40963,0.0373472,1097.45,0.296192,191.592
3,pi-,-7.51756,-0.0107868,1.63464,-0.0513614,1769.95,0.294249,190.303
1,pi-,3.08181,0.0265039,3.65792,0.0654355,450.95,0.51927,402.744
2,pi-,10.3993,0.0528595,3.60289,0.0425672,1097.45,0.517731,400.921
3,pi-,10.6885,0.0648357,2.37359,0.0173662,1769.95,0.496359,380.389
1,pi-,-5.46437,0.0397596,-11.1481,-0.24571,450.95,1.87231,1754.37
3,pi+,-52.0044,-0.284862,12.9862,-0.158153,1769.95,0.585937,545.234
1,mu+,-4.95051,-0.0859237,7.00863,0.0776336,450.95,0.121765,92.8358
1,pi-,-6.90149,-0.107873,10.3821,0.0590829,450.95,0.925926,804.859
2,mu-,-16.7126,-0.123376,16.9432,-0.0382195,1097.45,0.744138,656.96
3,mu-,13.4536,0.0361733,-15.6734,0.109699,1769.95,0.643663,556.767
1,pi-,3.92204,0.185405,-20.1643,-0.109191,450.95,0.404107,339.053
1,pi+,-12.7625,-0.0434603,11.9013,0.0773115,450.95,0.158036,89.1679
1,pi-,2.45104,-0.0126453,-11.1839,-0.120902,450.95,0.494165,388.119
2,pi-,-1.80764,0.0124944,-27.9807,-0.105185,1097.5,0.43893,333.039
1,pi-,-12.5468,-0.251207,-12.7805,-0.236711,450.95,0.634675,596.249
1,pi-,6.8176,-0.0186922,13.413,0.205799,450.95,0.927296,820.669
1,pi+,-10.3451,0.155612,10.3676,0.162901,450.95,0.860309,760.631
2,pi+,6.64053,0.212571,23.3989,-0.0433232,1097.45,0.819079,719.169
2,pi-,-9.62711,0.117192,4.05728,-0.013772,1097.45,0.618301,505.177
3,pi-,-65.6103,0.0483866,-20.5468,-0.202562,1769.95,0.485489,406.829
1,pi+,-7.15133,0.016024,6.77834,0.0762304,450.95,0.420632,310.406
2,pi+,8.12818,0.0422798,10.2729,-0.0677601,1097.45,0.418906,309.14
3,mu+,-20.4751,-0.0357624,-13.8192,0.0423042,1769.95,0.283657,202.065
1,pi-,-13.87,-0.137825,1.7239,-0.0840673,450.95,1.12842,1008.85
2,pi-,-8.00325,-0.156113,13.1646,0.0153838,1097.45,1.11835,998.315
3,pi-,-29.0864,0.114189,-45.1649,-0.0575555,1769.95,1.02618,903.92
1,pi+,-3.1674,0.135259,6.38008,0.091872,450.95,1.39464,1271.54
2,pi+,-15.5332,-0.117171,-16.9326,0.114085,1097.45,1.39351,1270.43
1,pi-,-18.2685,-0.169556,-7.60565,-0.156724,450.95,1.27221,1160.93
1,mu-,0.732683,0.0805429,17.9218,0.209983,450.95,0.584478,529.447
2,mu-,9.43651,0.167275,14.8662,0.0360265,1097.45,0.49516,428.782
1,pi-,-1.37484,-0.00767436,1.71177,0.105599,450.95,0.813612,692.689
2,pi-,-8.77312,-0.105517,11.6505,0.00841898,1097.45,0.812525,691.622
1,pi+,-3.39921,-0.0103683,3.30697,0.0677964,450.95,0.616641,496.378
2,pi+,2.24813,-0.0353143,-1.81441,-0.0577282,1097.45,0.615503,495.177
3,pi+,-1.40987,0.0534862,14.1461,-0.0382512,1769.95,0.61448,493.982
1,pi-,-18.6446,-0.157489,-3.2498,-0.206695,450.95,0.853522,763.483
1,pi+,8.09886,0.167825,15.3185,0.0355849,450.95,0.64729,544.458
2,mu+,-1.61373,-0.154397,-3.66487,0.101935,1097.45,0.301702,263.688
1,pi-,1.46725,-0.0998509,10.4812,0.11722,450.95,0.848869,734.368
2,pi-,-11.8546,-0.148342,18.4673,-0.041227,1097.45,0.847694,733.224
3,pi-,9.41139,0.0581078,-22.0748,0.175112,1769.95,0.765231,659.866
1,pi-,-17.2385,-0.37175,9.54325,0.0603435,450.95,1.24277,1166.49
2,pi-,21.4125,-0.119461,4.5033,0.304206,1097.45,1.13833,1052.95
1,mu+,7.292,0.0734895,-6.45645,-0.149339,450.95,0.418374,356.839
