Step,X_mm,Y_mm,Z_mm,R_mm,Bx_Tesla,By_Tesla,Bz_Tesla,B_magnitude_Tesla,Particle,Volume,TrackID
383105,315.8502,648.4136,7453.2852,721.2500,0.00000000,0.00000000,3.70329428,3.70329428,neutron,Solenoid_1_FieldVolume,1158
383145,833.3206,-52.9314,790.7313,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,neutron,Solenoid_1_FieldVolume,1333
383665,177.3951,815.9387,125.3976,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,1329
383675,-48.0909,-12.3191,1780.0000,49.6437,0.00000000,0.00000000,16.66482426,16.66482426,proton,Solenoid_1_FieldVolume,2
383680,2.4158,-250.3837,6160.0000,250.3953,0.00000000,0.00000000,3.70329428,3.70329428,proton,Solenoid_1_FieldVolume,2
383685,-345.2022,-11.9514,10410.0000,345.4090,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,2
383690,-242.2680,443.0825,14790.0000,504.9910,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,2
383695,0.0000,0.0000,80.0000,0.0000,0.00000000,0.00000000,24.07141282,24.07141282,proton,Solenoid_1_FieldVolume,1
383700,-5.9443,-10.9201,3915.5000,12.4331,0.00000000,0.00000000,11.10988284,11.10988284,proton,Solenoid_1_FieldVolume,1
383705,-23.7930,-14.4238,8710.0000,27.8236,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
383710,-40.0523,-12.0320,13090.0000,41.8205,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
383715,-54.9072,-5.9662,17340.0000,55.2304,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
383960,156.7256,777.8685,1042.6060,793.5000,0.00000000,0.00000000,16.66482426,16.66482426,gamma,Solenoid_1_FieldVolume,150
383980,491.0634,378.8086,100.0000,620.1929,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,149
384015,454.5942,-319.7322,930.0000,555.7739,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,147
384055,-68.6010,0.4818,930.0000,68.6027,0.00000000,0.00000000,24.07141282,24.07141282,pi-,Solenoid_1_FieldVolume,146
384060,815.3515,-180.0748,463.3528,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,223
384095,37.5597,9.0224,2630.0000,38.6282,0.00000000,0.00000000,11.10988284,11.10988284,e-,Solenoid_1_FieldVolume,220
384100,181.5352,118.3275,6520.4208,216.6943,0.00000000,0.00000000,3.70329428,3.70329428,e-,Solenoid_1_FieldVolume,220
384105,332.7110,14.1863,10410.0000,333.0133,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,220
384110,20.0236,104.9620,14790.0000,106.8549,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,220
384115,284.1173,159.0428,7010.0000,325.6029,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,246
384140,47.6591,4.9129,930.0000,47.9117,0.00000000,0.00000000,24.07141282,24.07141282,e+,Solenoid_1_FieldVolume,284
384145,268.4903,-341.0304,5310.5000,434.0378,0.00000000,0.00000000,9.25823570,9.25823570,e+,Solenoid_1_FieldVolume,284
384150,286.8093,-400.9680,8710.0000,492.9857,0.00000000,0.00000000,1.85164714,1.85164714,e+,Solenoid_1_FieldVolume,284
384155,457.9527,-65.4366,12240.5000,462.6041,0.00000000,0.00000000,1.85164714,1.85164714,e+,Solenoid_1_FieldVolume,284
384160,427.9493,25.1170,16490.0000,428.6858,0.00000000,0.00000000,1.85164714,1.85164714,e+,Solenoid_1_FieldVolume,284
384165,351.4103,395.2678,10845.5000,528.8911,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,286
384180,47.5139,4.9060,930.0000,47.7665,0.00000000,0.00000000,24.07141282,24.07141282,e-,Solenoid_1_FieldVolume,283
384185,606.4834,-268.9394,5310.5000,663.4384,0.00000000,0.00000000,9.25823570,9.25823570,e-,Solenoid_1_FieldVolume,283
384200,-84.2030,-14.1278,3480.0000,85.3799,0.00000000,0.00000000,7.40658856,7.40658856,pi+,Solenoid_1_FieldVolume,6
384205,102.9595,235.0474,7860.0000,256.6085,0.00000000,0.00000000,3.70329428,3.70329428,pi+,Solenoid_1_FieldVolume,6
384210,330.1915,-93.7571,12240.5000,343.2445,0.00000000,0.00000000,1.85164714,1.85164714,pi+,Solenoid_1_FieldVolume,6
384215,155.9831,-434.5078,16490.0000,461.6576,0.00000000,0.00000000,1.85164714,1.85164714,pi+,Solenoid_1_FieldVolume,6
384260,-590.9997,589.8681,359.5585,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,321
384365,530.5680,504.0900,950.0000,731.8532,0.00000000,0.00000000,16.66482426,16.66482426,nu_e,Solenoid_1_FieldVolume,427
384830,-172.8296,251.8683,1780.0000,305.4631,0.00000000,0.00000000,16.66482426,16.66482426,nu_e,Solenoid_1_FieldVolume,630
385375,-37.0710,-127.4399,2630.0000,132.7222,0.00000000,0.00000000,11.10988284,11.10988284,proton,Solenoid_1_FieldVolume,319
385385,-136.1772,-708.2777,5807.2840,721.2500,0.00000000,0.00000000,3.70329428,3.70329428,nu_e,Solenoid_1_FieldVolume,980
385540,-212.0002,-710.5478,2690.3720,741.5000,0.00000000,0.00000000,7.40658856,7.40658856,nu_mu,Solenoid_1_FieldVolume,1017
385675,362.9420,-186.3655,8710.0000,407.9939,0.00000000,0.00000000,1.85164714,1.85164714,nu_e,Solenoid_1_FieldVolume,1140
386105,90.0956,504.9531,6160.0000,512.9277,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,1301
386120,-98.4734,550.2008,6090.1731,558.9436,0.00000000,0.00000000,3.70329428,3.70329428,e-,Solenoid_1_FieldVolume,1342
386125,-105.1628,562.6434,6160.0000,572.3870,0.00000000,0.00000000,3.70329428,3.70329428,e-,Solenoid_1_FieldVolume,1342
386160,365.4547,464.7906,5330.0000,591.2592,0.00000000,0.00000000,3.70329428,3.70329428,neutron,Solenoid_1_FieldVolume,1094
386175,-363.8487,451.4721,4895.5000,579.8387,0.00000000,0.00000000,9.25823570,9.25823570,gamma,Solenoid_1_FieldVolume,1369
386655,-562.6507,498.9271,5042.5708,752.0000,0.00000000,0.00000000,9.25823570,9.25823570,anti_nu_e,Solenoid_1_FieldVolume,1626
386690,-449.1659,-62.6746,7860.0000,453.5175,0.00000000,0.00000000,3.70329428,3.70329428,anti_nu_e,Solenoid_1_FieldVolume,1642
386825,-241.4340,-506.0028,7860.0000,560.6507,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,1683
386860,-184.3199,470.5685,4895.5000,505.3796,0.00000000,0.00000000,9.25823570,9.25823570,nu_e,Solenoid_1_FieldVolume,1680
386865,-341.4021,-752.8342,100.0000,826.6286,0.00000000,0.00000000,24.07141282,24.07141282,nu_e,Solenoid_1_FieldVolume,1680
386955,-704.1972,-36.1986,4895.5000,705.1269,0.00000000,0.00000000,9.25823570,9.25823570,nu_e,Solenoid_1_FieldVolume,1748
387115,-726.1095,233.5650,3829.9441,762.7500,0.00000000,0.00000000,11.10988284,11.10988284,gamma,Solenoid_1_FieldVolume,1838
387230,645.6367,312.4373,3500.5000,717.2613,0.00000000,0.00000000,11.10988284,11.10988284,gamma,Solenoid_1_FieldVolume,1870
387695,-84.3630,548.9757,6160.0000,555.4200,0.00000000,0.00000000,3.70329428,3.70329428,neutron,Solenoid_1_FieldVolume,1719
387765,46.4531,30.2881,930.0000,55.4550,0.00000000,0.00000000,24.07141282,24.07141282,e+,Solenoid_1_FieldVolume,2216
387810,17.8631,31.2535,3915.5000,35.9982,0.00000000,0.00000000,11.10988284,11.10988284,e-,Solenoid_1_FieldVolume,2215
387820,-2.8721,-61.8012,930.0000,61.8679,0.00000000,0.00000000,24.07141282,24.07141282,e+,Solenoid_1_FieldVolume,2238
387830,11.8046,-71.7529,2630.0000,72.7175,0.00000000,0.00000000,11.10988284,11.10988284,e-,Solenoid_1_FieldVolume,2237
387840,-195.3897,-297.0685,2630.0000,355.5655,0.00000000,0.00000000,11.10988284,11.10988284,gamma,Solenoid_1_FieldVolume,2247
387935,-824.5669,131.5844,-63.9456,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,2295
388065,43.9802,35.7036,3915.5000,56.6481,0.00000000,0.00000000,11.10988284,11.10988284,proton,Solenoid_1_FieldVolume,2291
388070,-667.3957,154.8737,8710.0000,685.1299,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,2291
388075,263.8498,-659.6920,12364.4092,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,2291
388165,2.7038,-6.7002,3480.0000,7.2252,0.00000000,0.00000000,7.40658856,7.40658856,proton,Solenoid_1_FieldVolume,1
388170,-1.9768,-15.7982,7860.0000,15.9214,0.00000000,0.00000000,3.70329428,3.70329428,proton,Solenoid_1_FieldVolume,1
388175,-10.0983,-22.4008,12240.5000,24.5717,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
388180,-19.4972,-27.0668,16490.0000,33.3579,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,1
388320,-305.4475,777.1273,-54.6122,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,105
388325,81.9457,107.1774,100.0000,134.9151,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,103
388335,-88.2029,-15.4907,930.0000,89.5529,0.00000000,0.00000000,24.07141282,24.07141282,pi-,Solenoid_1_FieldVolume,99
388340,824.9861,-128.9301,611.2990,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,139
388370,278.0027,-326.7313,930.0000,428.9975,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,138
388430,-25.8379,18.6950,3480.0000,31.8920,0.00000000,0.00000000,7.40658856,7.40658856,proton,Solenoid_1_FieldVolume,9
388435,55.6163,38.9693,7860.0000,67.9101,0.00000000,0.00000000,3.70329428,3.70329428,proton,Solenoid_1_FieldVolume,9
388440,116.2322,-30.4838,12240.5000,120.1632,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,9
388445,124.4198,-120.2304,16490.0000,173.0192,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,9
388570,-141.3646,-96.2043,1780.0000,170.9948,0.00000000,0.00000000,16.66482426,16.66482426,gamma,Solenoid_1_FieldVolume,256
388575,-542.5488,-369.1957,6160.0000,656.2504,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,256
388620,-717.0113,-427.9249,504.6380,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,neutron,Solenoid_1_FieldVolume,6
389030,-362.6281,705.7925,1020.5417,793.5000,0.00000000,0.00000000,16.66482426,16.66482426,gamma,Solenoid_1_FieldVolume,506
389045,610.0796,-570.1122,13.0110,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,nu_e,Solenoid_1_FieldVolume,504
389060,790.2189,-269.7759,-1243.4573,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,501
389070,105.8491,-40.6987,100.0000,113.4037,0.00000000,0.00000000,24.07141282,24.07141282,neutron,Solenoid_1_FieldVolume,500
389140,-11.6044,834.9194,-852.1101,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,neutron,Solenoid_1_FieldVolume,499
389620,-556.0567,-522.1001,1923.1419,762.7500,0.00000000,0.00000000,11.10988284,11.10988284,gamma,Solenoid_1_FieldVolume,826
389665,-29.2761,8.7051,930.0000,30.5429,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,825
389670,-214.2537,63.7369,5310.5000,223.5331,0.00000000,0.00000000,9.25823570,9.25823570,gamma,Solenoid_1_FieldVolume,825
389675,-393.6995,117.1231,9560.0000,410.7519,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,825
389680,-578.6560,172.1486,13940.0000,603.7200,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,825
389740,-775.8220,166.5606,955.2725,793.5000,0.00000000,0.00000000,16.66482426,16.66482426,nu_e,Solenoid_1_FieldVolume,880
390500,-99.3139,-78.5842,2459.3462,126.6441,0.00000000,0.00000000,11.10988284,11.10988284,e-,Solenoid_1_FieldVolume,1267
390505,732.5526,114.8433,2802.9929,741.5000,0.00000000,0.00000000,7.40658856,7.40658856,gamma,Solenoid_1_FieldVolume,1274
390700,352.2419,-757.0671,370.1936,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,neutron,Solenoid_1_FieldVolume,14
390935,-30.5813,-161.6481,1780.0000,164.5154,0.00000000,0.00000000,16.66482426,16.66482426,neutron,Solenoid_1_FieldVolume,12
390940,-123.2540,-651.5332,6160.0000,663.0891,0.00000000,0.00000000,3.70329428,3.70329428,neutron,Solenoid_1_FieldVolume,12
391040,-707.5219,-140.0509,6345.4669,721.2500,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,277
391145,-364.9502,323.8749,6180.0000,487.9382,0.00000000,0.00000000,3.70329428,3.70329428,anti_nu_e,Solenoid_1_FieldVolume,368
391150,577.1337,463.5039,3500.5000,740.2157,0.00000000,0.00000000,11.10988284,11.10988284,anti_nu_e,Solenoid_1_FieldVolume,368
391525,-675.0571,253.9675,7129.4600,721.2500,0.00000000,0.00000000,3.70329428,3.70329428,anti_nu_e,Solenoid_1_FieldVolume,547
391620,-715.1111,93.9028,6616.6671,721.2500,0.00000000,0.00000000,3.70329428,3.70329428,neutron,Solenoid_1_FieldVolume,594
391670,135.9908,-361.9929,13090.0000,386.6942,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,633
391675,-235.3629,389.8305,17340.0000,455.3718,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,633
392240,508.7583,289.8307,2650.0000,585.5227,0.00000000,0.00000000,7.40658856,7.40658856,gamma,Solenoid_1_FieldVolume,926
392380,-596.7449,405.0891,6157.1612,721.2500,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,995
392565,147.0571,-604.5934,7010.0000,622.2210,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,1096
392610,-46.2237,719.7673,6367.0759,721.2500,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,1094
392795,131.4647,709.1675,6983.1635,721.2500,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,1158
392870,-150.7913,-528.7737,7860.0000,549.8542,0.00000000,0.00000000,3.70329428,3.70329428,neutron,Solenoid_1_FieldVolume,254
392875,-211.5562,165.7785,12240.5000,268.7722,0.00000000,0.00000000,1.85164714,1.85164714,neutron,Solenoid_1_FieldVolume,254
393065,-226.5795,-673.4033,15218.1792,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,neutron,Solenoid_1_FieldVolume,1302
393090,176.7695,688.1590,16435.0859,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,nu_e,Solenoid_1_FieldVolume,1389
393140,-78.5067,-581.0557,14815.6902,586.3352,0.00000000,0.00000000,1.85164714,1.85164714,e+,Solenoid_1_FieldVolume,1419
393145,-109.8144,-609.9238,14593.1610,619.7308,0.00000000,0.00000000,1.85164714,1.85164714,e+,Solenoid_1_FieldVolume,1419
393150,-122.1093,-610.1369,14449.1466,622.2361,0.00000000,0.00000000,1.85164714,1.85164714,e+,Solenoid_1_FieldVolume,1419
393155,-122.1323,-609.0672,14428.3490,621.1917,0.00000000,0.00000000,1.85164714,1.85164714,e+,Solenoid_1_FieldVolume,1419
393160,-123.0036,-609.2122,14419.0566,621.5058,0.00000000,0.00000000,1.85164714,1.85164714,e+,Solenoid_1_FieldVolume,1419
393170,572.4590,420.8336,14551.0405,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1421
393210,-149.3183,-597.1595,16016.9825,615.5449,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1418
393215,-134.8347,-578.1441,16284.4829,593.6590,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1418
393220,-141.2085,-579.9761,16364.4095,596.9188,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1418
393225,-141.4724,-580.4936,16364.8729,597.4841,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1418
393230,-141.5115,-580.8068,16361.1881,597.7977,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1418
393235,332.3965,-627.9513,15219.9789,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1380
393260,-127.5757,325.0766,16490.0000,349.2139,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1301
393285,-45.2196,272.6572,15660.0000,276.3815,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1300
393290,312.8421,-41.2247,14810.0000,315.5466,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1300
393295,-294.2245,551.1204,10430.5000,624.7413,0.00000000,0.00000000,3.70329428,3.70329428,gamma,Solenoid_1_FieldVolume,1300
393310,521.8291,-238.7932,16303.9679,573.8709,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1472
393315,522.6292,-238.2583,16280.8887,574.3764,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1472
393320,522.4826,-237.0662,16287.4944,573.7495,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1472
393325,522.3886,-237.1830,16281.7753,573.7121,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1472
393330,196.3470,7.0684,14184.6413,196.4742,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1471
393335,185.7639,90.4096,14199.2076,206.5966,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1471
393340,204.9718,75.9409,14362.3673,218.5875,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1471
393345,205.6142,76.0369,14379.4384,219.2232,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1471
393350,205.2237,76.1172,14371.9568,218.8849,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1471
393525,-165.4375,469.8694,15660.0000,498.1433,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1532
393560,399.7572,-287.5025,18190.0000,492.4058,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1530
393635,425.2166,569.2110,14052.0268,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,nu_e,Solenoid_1_FieldVolume,1619
393760,-600.2649,-380.1214,16030.3110,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1678
393785,-116.6207,-698.8824,13960.0000,708.5457,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1695
393805,-554.3827,444.3761,15996.2225,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1694
393930,471.0525,-531.9020,15166.6702,710.5000,0.00000000,0.00000000,1.85164714,1.85164714,gamma,Solenoid_1_FieldVolume,1744
393960,-607.1818,-222.9362,930.0000,646.8155,0.00000000,0.00000000,24.07141282,24.07141282,gamma,Solenoid_1_FieldVolume,1776
394085,-76.3352,17.2013,1780.0000,78.2493,0.00000000,0.00000000,16.66482426,16.66482426,pi+,Solenoid_1_FieldVolume,10
394090,-179.0984,719.5457,3019.0000,741.5000,0.00000000,0.00000000,7.40658856,7.40658856,nu_mu,Solenoid_1_FieldVolume,1839
394150,4.4022,25.4735,930.0000,25.8511,0.00000000,0.00000000,24.07141282,24.07141282,e+,Solenoid_1_FieldVolume,1875
394155,-487.6809,340.1404,5310.5000,594.5823,0.00000000,0.00000000,9.25823570,9.25823570,e+,Solenoid_1_FieldVolume,1875
394160,-578.2564,358.3030,8710.0000,680.2658,0.00000000,0.00000000,1.85164714,1.85164714,e+,Solenoid_1_FieldVolume,1875
394165,-273.9469,-152.5897,12240.5000,313.5769,0.00000000,0.00000000,1.85164714,1.85164714,e+,Solenoid_1_FieldVolume,1875
394170,-265.0180,-178.6815,16490.0000,319.6273,0.00000000,0.00000000,1.85164714,1.85164714,e+,Solenoid_1_FieldVolume,1875
394180,-520.4440,330.4904,10385.2940,616.5110,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1877
394185,-232.1170,613.2808,12398.4881,655.7375,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1877
394190,-167.6388,616.9460,12854.4976,639.3161,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1877
394195,-162.4360,630.9667,12966.1900,651.5401,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1877
394200,-155.5999,623.5170,12893.7517,642.6389,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1877
394205,-155.9746,623.3623,12879.1293,642.5797,0.00000000,0.00000000,1.85164714,1.85164714,e-,Solenoid_1_FieldVolume,1877
394245,8.1374,30.7520,930.0000,31.8104,0.00000000,0.00000000,24.07141282,24.07141282,e-,Solenoid_1_FieldVolume,1874
394250,7.0205,23.1594,930.0000,24.2001,0.00000000,0.00000000,24.07141282,24.07141282,nu_e,Solenoid_1_FieldVolume,1919
394255,-70.5241,137.6408,5310.5000,154.6565,0.00000000,0.00000000,9.25823570,9.25823570,nu_e,Solenoid_1_FieldVolume,1919
394260,-145.7497,248.6987,9560.0000,288.2603,0.00000000,0.00000000,1.85164714,1.85164714,nu_e,Solenoid_1_FieldVolume,1919
394265,-223.2854,363.1670,13940.0000,426.3176,0.00000000,0.00000000,1.85164714,1.85164714,nu_e,Solenoid_1_FieldVolume,1919
394270,-298.5199,474.2379,18190.0000,560.3711,0.00000000,0.00000000,1.85164714,1.85164714,nu_e,Solenoid_1_FieldVolume,1919
394275,-68.9381,832.1494,-614.4193,835.0000,0.00000000,0.00000000,24.07141282,24.07141282,anti_nu_mu,Solenoid_1_FieldVolume,1920
394750,15.4606,-4.2770,1780.0000,16.0413,0.00000000,0.00000000,16.66482426,16.66482426,proton,Solenoid_1_FieldVolume,7
394755,109.4437,-227.4530,6160.0000,252.4139,0.00000000,0.00000000,3.70329428,3.70329428,proton,Solenoid_1_FieldVolume,7
394760,-150.9277,-222.0740,10410.0000,268.5071,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,7
394765,20.8889,-264.7950,14790.0000,265.6177,0.00000000,0.00000000,1.85164714,1.85164714,proton,Solenoid_1_FieldVolume,7
394770,57.1663,-82.3282,930.0000,100.2293,0.00000000,0.00000000,24.07141282,24.07141282,proton,Solenoid_1_FieldVolume,6
394775,-37.3363,-7.6069,930.0000,38.1034,0.00000000,0.00000000,24.07141282,24.07141282,e+,Solenoid_1_FieldVolume,2229
394800,-8.2593,-47.3011,3915.5000,48.0168,0.00000000,0.00000000,11.10988284,11.10988284,e-,Solenoid_1_FieldVolume,2228
394805,-32.0857,-165.6969,1780.0000,168.7749,0.00000000,0.00000000,16.66482426,16.66482426,e-,Solenoid_1_FieldVolume,2250
